Name,MC #,Symbol,Price,BTC,1h,24h,7d,14d,30d,45d,90d,200d,Mkt. Cap,MCAP BTC,24h Vol,24h Vol BTC,Circ. Supply,Total Supply,Max. Supply,Team,Advisors,Brand/Buzz,Product,Coin,Social,Communication,Business,GitHub,GitHub,Avg. volume,Age (mo),Winning months
Quantum Resistant Ledger,161,QRL,0.3678,0.00004644,-0.78,-3.29,78.42,151.17,114.66,95.79,-0.15,-28.04,25.02 MM,$ 25.02 MM,137.49 K,$ 137.49 K,68.011 MM,"68,011,024","105,000,000",74.80,46,0,50,98,63,70,100,---,100,"54,994",20,20
Cappasity,688,CAPP,0.0033,0.00000042,0.07,3.24,31.40,11.26,-7.83,-8.18,-51.46,-73.94,1.75 MM,$ 1.75 MM,49.20 K,$ 49.20 K,531.039 MM,"663,271,025",--,74.80,46,100,60,88,70,100,100,60,---,"88,354",14,14
WePower,382,WPR,0.0113,0.00000143,1.45,-0.51,32.62,-13.94,-18.09,-24.44,-67.07,-73.04,6.79 MM,$ 6.79 MM,681.08 K,$ 681.08 K,600.745 MM,"745,248,183",--,74.75,63,100,70,88,60,45,100,100,---,"408,800",12,12
Binance Coin,7,BNB,25.97,0.00327915,-0.01,-2.58,34.72,299.55,314.21,323.02,164.95,116.34,3.67 Bn,$ 3.67 Bn,379.40 MM,$ 379.40 MM,141.175 MM,"189,175,490",--,74.70,52,50,50,68,91,80,100,80,---,"46,551,737",18,18
Open Platform,660,OPEN,0.0027,0.00000034,1.03,-3.76,0.41,0.87,0.87,0.87,-75.79,-95.90,1.95 MM,$ 1.95 MM,220.13 K,$ 220.13 K,718.951 MM,"1,745,447,045",--,74.70,83,50,80,71,66,55,100,---,90,0,9,9
Insolar,301,INS,0.3181,0.00004015,-0.24,0.42,6.77,3.47,-0.40,7.44,-43.50,-47.47,10.34 MM,$ 10.34 MM,1.19 MM,$ 1.19 MM,32.500 MM,"50,000,000",--,74.65,82,0,70,80,85,75,100,50,---,"795,331",13,13
BitDegree,787,BDG,0.0031,0.00000040,-0.31,22.68,53.92,-4.71,-10.03,13.45,-58.14,-83.46,1.14 MM,$ 1.14 MM,1.71 K,$ 1.71 K,364.571 MM,"514,800,000",--,74.65,55,100,70,83,64,95,100,70,---,560,13,13
Particl,114,PART,5.29,0.00066764,-5.35,10.36,24.77,77.45,139.29,122.63,134.00,-2.33,42.67 MM,$ 42.67 MM,695.06 K,$ 695.06 K,8.069 MM,"9,065,480",--,74.55,57,75,60,93,71,80,100,60,---,"133,353",19,19
Request Network,241,REQ,0.0196,0.00000568,0.12,0.45,-4.47,-11.57,-21.53,-28.63,-61.60,-71.63,14.32 MM,$ 14.32 MM,103.44 K,$ 103.44 K,729.658 MM,"999,987,398",--,74.50,59,50,80,92,83,0,100,70,---,"312,895",16,16
DADI,509,DADI,0.0516,0.00000651,0.99,9.50,16.05,56.95,35.47,11.56,-41.48,-48.93,3.88 MM,$ 3.88 MM,249.34 K,$ 249.34 K,75.215 MM,"100,000,000","100,000,000",74.45,100,100,80,73,66,25,100,---,80,"152,366",12,12
Loopring [NEO],376,LRN,0.0614,0.00000775,3.59,1.61,1.13,-24.32,-27.73,-22.60,-52.63,-74.92,6.97 MM,$ 6.97 MM,104.39 K,$ 104.39 K,113.603 MM,"113,602,931","113,602,931",74.40,48,75,70,92,75,75,100,50,---,"153,599",9,9
Peercoin,298,PPC,0.4105,0.00005182,1.40,-3.20,-14.07,-17.56,-38.40,-27.70,-64.78,-72.04,10.41 MM,$ 10.41 MM,193.90 K,$ 193.90 K,25.358 MM,"25,357,704",--,74.35,---,---,80,98,47,5,100,---,90,"198,685",69,69
Vertcoin,172,VTC,0.4605,0.00005814,0.16,1.71,11.73,76.45,55.96,54.83,-30.11,-55.21,22.79 MM,$ 22.79 MM,1.15 MM,$ 1.15 MM,49.495 MM,"49,495,397","84,000,000",74.35,66,0,90,100,63,25,100,---,80,"217,911",61,61
Melon,313,MLN,8.27,0.00104376,2.02,5.27,17.40,12.48,-4.56,14.78,-39.84,-62.77,9.81 MM,$ 9.81 MM,97.08 K,$ 97.08 K,1.187 MM,"1,250,000",--,74.35,86,75,50,73,74,75,100,---,80,"20,903",23,23
Everex,218,EVX,0.7179,0.00009063,1.35,-1.60,18.74,188.71,187.38,180.45,38.17,4.88,16.22 MM,$ 16.22 MM,3.40 MM,$ 3.40 MM,22.600 MM,"25,000,000",--,74.30,63,75,70,76,69,95,100,70,---,"1,349,456",16,16
CyberMiles,139,CMT,0.0389,0.00000491,-0.71,-3.44,22.34,36.78,44.68,34.90,-56.68,-74.02,31.10 MM,$ 31.10 MM,10.99 MM,$ 10.99 MM,800.000 MM,"1,000,000,000",--,74.20,64,75,90,83,53,95,100,80,---,"2,636,590",14,14
Linkey,144,LKY,0.5975,0.00007543,0.19,-1.53,5.09,-12.34,-22.02,-28.06,9.00,9.00%,29.87 MM,$ 29.87 MM,543.21 K,$ 543.21 K,50.000 MM,"195,000,000",--,74.15,---,---,100,53,80,20,70,---,80,"626,735",6,6
DAV Coin,876,DAV,0.0014,0.00000018,1.70,-0.27,22.99,-38.90,-58.45,-61.09,-79.61,-79.61%,780.56 K,$ 780.56 K,53.65 K,$ 53.65 K,542.945 MM,"1,380,276,938",--,74.05,54,100,70,94,70,45,100,60,---,"45,206",5,5
Distributed Credit Chain,625,DCC,0.0008,0.00000009,-0.19,3.14,5.61,-38.80,-50.65,-53.11,-82.67,-96.85,2.26 MM,$ 2.26 MM,4.75 K,$ 4.75 K,3.017 Bn,"3,423,933,690",--,74.00,83,100,50,78,70,95,100,---,70,"98,280",7,7
DomRaider,489,DRT,0.0070,0.00000088,0.13,2.44,67.61,217.45,227.34,262.62,26.99,-20.21,4.12 MM,$ 4.12 MM,1.35 K,$ 1.35 K,591.500 MM,"1,300,000,000",--,74.00,80,75,50,88,70,45,100,80,---,"38,555",16,16
SIRIN LABS Token,265,SRN,0.0253,0.00000319,1.98,-0.78,14.40,-26.69,-37.09,-41.14,-83.44,-84.80,12.42 MM,$ 12.42 MM,1.57 MM,$ 1.57 MM,491.821 MM,"572,166,104",--,73.90,86,75,80,98,84,40,100,---,30,"903,692",13,13
SpankChain,495,SPANK,0.0136,0.00000172,0.09,6.64,63.51,5.88,-18.80,-11.07,-72.90,-80.65,4.08 MM,$ 4.08 MM,46.84 K,$ 46.84 K,300.043 MM,"1,000,000,000",--,73.60,52,100,60,81,70,80,100,70,---,"28,230",14,14
Pirl,751,PIRL,0.0297,0.00000375,-0.18,8.95,11.33,-9.83,15.66,-14.26,-60.95,-85.37,1.32 MM,$ 1.32 MM,6.72 K,$ 6.72 K,44.369 MM,"44,369,080","156,306,733",73.60,---,---,50,88,66,100,70,---,80,"41,772",15,15
Bitcoin Gold,25,BTG,23.18,0.00292634,-0.79,-4.95,17.38,103.34,71.69,49.14,-23.89,-19.89,405.96 MM,$ 405.96 MM,29.74 MM,$ 29.74 MM,17.514 MM,"17,513,924","21,000,000",73.55,60,25,80,88,73,45,100,---,70,"5,210,282",15,15
Odyssey,189,OCN,0.0027,0.00000034,-0.23,-3.43,25.82,-3.40,-21.65,-16.48,-67.28,-61.71,19.54 MM,$ 19.54 MM,12.37 MM,$ 12.37 MM,7.296 Bn,"10,000,000,000",--,73.50,43,75,80,73,84,75,100,---,55,"2,415,902",12,12
Bottos,418,BTO,0.0105,0.00000132,2.34,6.88,25.01,10.34,-0.40,3.53,-66.05,-87.75,5.72 MM,$ 5.72 MM,507.47 K,$ 507.47 K,545.990 MM,"1,000,000,000",--,73.50,83,100,50,88,70,5,100,---,80,"304,974",13,13
Neblio,188,NEBL,1.36,0.00017182,-0.29,-4.73,17.05,21.07,-1.82,-8.57,-44.35,-64.27,19.63 MM,$ 19.63 MM,807.47 K,$ 807.47 K,14.420 MM,"15,142,560",--,73.45,83,0,80,98,63,20,100,---,80,"145,420",17,17
Airswap,438,AST,0.0349,0.00000440,0.20,-0.82,5.28,17.28,15.48,10.55,-64.97,-76.43,5.23 MM,$ 5.23 MM,1.58 MM,$ 1.58 MM,150.000 MM,"500,000,000",--,73.45,51,100,70,76,74,75,100,60,---,"497,333",16,16
ICON,44,ICX,0.3897,0.00004919,-0.17,-1.68,30.77,66.80,36.09,50.71,-36.63,-71.43,184.47 MM,$ 184.47 MM,21.57 MM,$ 21.57 MM,473.407 MM,"800,460,000",--,73.35,57,75,80,87,74,50,100,50,---,"5,732,564",15,15
Emercoin,294,EMC,0.2446,0.00003088,-0.42,-4.17,8.15,-17.11,-24.70,-41.98,-75.00,-91.65,10.73 MM,$ 10.73 MM,143.28 K,$ 143.28 K,43.865 MM,"43,864,507",--,73.30,83,100,50,80,63,75,100,---,80,"85,654",53,53
Horizen,73,ZEN,12.22,0.00154233,-0.23,-4.53,5.68,162.93,131.65,121.25,-17.20,-56.05,78.94 MM,$ 78.94 MM,3.18 MM,$ 3.18 MM,6.461 MM,"6,461,425","21,000,000",73.25,100,100,50,98,68,75,100,---,50,"428,323",20,20
Enjin Coin,59,ENJ,0.1504,0.00001899,-0.09,-1.95,23.42,320.79,291.10,233.26,204.58,150.61,115.42 MM,$ 115.42 MM,18.89 MM,$ 18.89 MM,767.433 MM,"1,000,000,000",--,73.20,55,100,80,55,83,100,100,40,---,"891,189",15,15
Tezos,16,XTZ,1.70,0.00021443,0.59,-2.00,51.53,300.13,252.47,231.45,28.33,-17.96,1.12 Bn,$ 1.12 Bn,10.84 MM,$ 10.84 MM,661.274 MM,"794,322,194",--,73.15,48,75,80,83,72,80,100,50,---,"1,872,600",16,16
Loopring,92,LRC,0.0656,0.00000829,-0.15,-1.79,18.61,-26.02,53.92,42.07,-41.00,-75.95,58.76 MM,$ 58.76 MM,12.24 MM,$ 12.24 MM,895.324 MM,"1,375,076,043",--,72.95,50,50,70,72,87,75,100,50,---,"3,812,404",17,17
Storm,196,STORM,0.0032,0.00000040,0.62,3.76,28.63,8.24,0.03,-8.94,-64.69,-81.81,18.25 MM,$ 18.25 MM,4.63 MM,$ 4.63 MM,5.755 Bn,"10,000,000,000",--,72.95,57,75,50,78,83,50,100,70,---,"1,241,331",14,14
Substratum,319,SUB,0.0252,0.00000318,-0.21,-10.07,0.52,-45.53,-52.71,-52.59,-77.66,-89.64,9.66 MM,$ 9.66 MM,44.57 K,$ 44.57 K,383.021 MM,"472,000,000",--,72.90,49,50,90,77,79,50,100,60,---,"250,006",16,16
Dether,836,DTH,0.0107,0.00000135,-1.25,-15.46,32.32,74.47,25.03,0.90,-28.58,-71.99,911.71 K,$ 911.71 K,2.87 K,$ 2.87 K,85.000 MM,"100,000,000",--,72.90,48,75,70,91,64,75,100,70,---,835,12,12
THETA,60,THETA,0.1130,0.00001427,1.55,-1.83,42.06,116.54,116.78,98.29,24.13,-13.06,98.41 MM,$ 98.41 MM,11.92 MM,$ 11.92 MM,870.503 MM,"1,000,000,000",--,72.75,58,25,80,92,85,0,100,60,---,"2,433,367",13,13
Eidoo,200,EDO,0.6164,0.00007782,-2.36,-6.16,7.39,-24.84,-33.01,-30.49,-54.02,-33.56,18.04 MM,$ 18.04 MM,7.52 MM,$ 7.52 MM,29.261 MM,"90,208,328",--,72.75,69,0,60,82,74,95,100,70,---,"465,902",16,16
TrueChain,79,TRUE,0.9255,0.00011684,1.09,6.02,15.45,276.96,243.37,238.18,129.22,4.80,73.65 MM,$ 73.65 MM,75.18 MM,$ 75.18 MM,79.576 MM,"100,000,000",--,72.75,---,---,50,73,84,45,70,---,70,"12,536,574",12,12
NIX,322,NIX,0.2219,0.00002801,0.32,-8.01,22.49,64.44,37.09,33.53,-56.18,-56.18%,9.60 MM,$ 9.60 MM,93.29 K,$ 93.29 K,43.245 MM,"43,245,163",--,72.70,---,---,50,96,66,70,70,---,70,"22,987",6,6
CEEK VR,658,CEEK,0.0040,0.00000050,-0.54,7.93,41.93,2.47,-3.18,-3.37,-63.52,-87.72,1.96 MM,$ 1.96 MM,23.39 K,$ 23.39 K,491.952 MM,"1,000,000,000",--,72.65,56,100,60,76,70,75,100,70,---,"34,446",8,8
DeepOnion,406,ONION,0.3757,0.00004744,-0.70,4.50,21.89,154.05,68.56,107.04,19.33,-52.34,6.06 MM,$ 6.06 MM,19.97 K,$ 19.97 K,16.117 MM,"21,108,978","25,000,000",72.65,80,0,80,98,50,45,100,---,90,"6,694",18,18
FintruX Network,534,FTX,0.0369,0.00000466,0.24,-3.24,28.34,364.51,319.88,297.07,74.94,7.78,3.51 MM,$ 3.51 MM,16.60 K,$ 16.60 K,95.000 MM,"100,000,000",--,72.65,78,100,25,88,64,90,100,70,---,"2,409",9,9
Blockport,908,BPT,0.0127,0.00000161,13.57,-86.96,-86.74,-89.76,-81.11,-73.87,-87.19,-90.29,679.26 K,$ 679.26 K,349.23 K,$ 349.23 K,53.403 MM,"69,434,800",--,72.55,53,75,60,88,70,90,100,50,---,"190,412",12,12
Dai,71,DAI,1.01,0.00012740,-0.01,0.48,1.59,1.27,-0.07,-0.36,0.87,0.51,81.29 MM,$ 81.29 MM,74.42 MM,$ 74.42 MM,80.549 MM,"80,549,101",--,72.50,80,0,50,88,73,50,100,---,80,"7,392,193",13,13
Ardor,68,ARDR,0.0841,0.00001061,-0.23,-1.54,25.18,47.27,34.81,49.87,-19.94,-55.95,83.99 MM,$ 83.99 MM,2.07 MM,$ 2.07 MM,998.999 MM,"998,999,495","998,999,495",72.45,86,50,80,98,90,55,100,---,15,"566,415",30,30
BLOCKv,266,VEE,0.0053,0.00000067,1.16,1.31,27.76,2.93,33.80,34.77,-42.60,-71.66,12.40 MM,$ 12.40 MM,35.38 K,$ 35.38 K,2.334 Bn,"3,646,271,241",--,72.45,52,75,60,78,79,80,100,50,---,"43,048",14,14
Divi,464,DIVI,0.0045,0.00000056,3.47,3.85,-7.74,79.62,55.20,30.74,-55.98,-99.57,4.59 MM,$ 4.59 MM,61.28 K,$ 61.28 K,1.027 Bn,"1,026,866,640",--,72.45,86,100,50,88,51,95,100,---,80,"8,869",14,14
VeriME,1076,VME,0.0016,0.00000020,7.36,22.82,56.08,-13.20,-70.30,-64.13,-52.94,-93.49,286.93 K,$ 286.93 K,41.73,$ 41.73,176.747 MM,"400,000,000",--,72.45,70,100,50,78,65,55,100,90,---,"29,770",9,9
Edgeless,304,EDG,0.0872,0.00001101,-0.46,-8.41,6.31,-42.85,-46.66,-35.62,-36.18,-73.99,10.21 MM,$ 10.21 MM,230.13 K,$ 230.13 K,117.047 MM,"132,046,997",--,72.30,14,100,70,88,79,70,100,50,---,"182,674",22,22
Social Send,941,SEND,0.0147,0.00000186,-12.35,-3.06,-3.25,-19.89,-15.40,-31.78,-61.99,-78.31,568.99 K,$ 568.99 K,351.14,$ 351.14,38.678 MM,"38,677,760",--,72.30,---,---,50,98,54,75,100,---,80,"4,639",14,14
KickCoin,522,KICK,0.0033,0.00000042,-1.20,-3.18,8.12,-46.06,-42.26,-45.06,-80.81,-96.84,3.64 MM,$ 3.64 MM,512.60 K,$ 512.60 K,1.097 Bn,"1,143,507,262",--,72.25,48,100,60,78,70,75,100,70,---,"157,595",16,16
SureRemit,700,RMT,0.0034,0.00000043,-1.05,2.52,33.88,2.69,-25.37,-23.28,-74.60,-87.14,1.70 MM,$ 1.70 MM,14.02 K,$ 14.02 K,500.000 MM,"1,000,000,000",--,72.25,45,100,30,80,76,95,100,70,---,"4,765",12,12
Rentberry,967,BERRY,0.0017,0.00000021,19.86,21.57,-13.16,-19.91,-12.35,-40.11,-78.04,-90.82,504.56 K,$ 504.56 K,3.71 K,$ 3.71 K,301.431 MM,"301,473,028",--,72.20,77,0,55,88,64,95,100,80,---,"1,811",10,10
Bitcoin SV,15,BSV,65.50,0.00826909,0.13,-5.96,14.41,-13.46,-25.88,-39.05,-25.82,-25.82%,1.16 Bn,$ 1.16 Bn,281.03 MM,$ 281.03 MM,17.783 MM,"17,783,136","21,000,000",72.15,---,---,30,80,77,0,30,---,90,"68,721,271",3,3
DMarket,299,DMT,0.2066,0.00002609,-0.20,-3.49,11.44,-3.96,-18.99,-22.36,-46.78,19.08,10.38 MM,$ 10.38 MM,1.91 MM,$ 1.91 MM,50.216 MM,"56,921,773",--,72.15,82,100,70,58,83,25,100,60,---,"403,883",12,12
CyberVein,238,CVT,0.0136,0.00000171,0.53,8.43,12.45,157.26,150.55,92.78,-23.68,-78.82,14.37 MM,$ 14.37 MM,244.57 K,$ 244.57 K,1.060 Bn,"2,147,483,648",--,72.15,---,---,80,81,66,5,100,---,70,"66,015",10,10
Nebulas Token,97,NAS,1.22,0.00015413,0.63,-1.71,39.56,114.21,100.07,79.86,-14.50,-65.25,55.55 MM,$ 55.55 MM,8.91 MM,$ 8.91 MM,45.500 MM,"100,000,000","100,000,000",71.95,70,50,70,68,75,95,100,50,---,"2,192,602",17,17
Endor Protocol,247,EDR,0.0187,0.00000236,0.34,-0.34,2.36,-41.61,-50.84,-59.43,-72.45,-65.04,13.90 MM,$ 13.90 MM,4.22 MM,$ 4.22 MM,744.367 MM,"1,469,212,017",--,71.95,53,100,15,86,83,70,100,60,---,"1,968,607",8,8
OriginTrail,308,TRAC,0.0350,0.00000442,0.32,-4.36,23.02,80.30,45.11,37.67,-7.45,-62.14,10.00 MM,$ 10.00 MM,37.81 K,$ 37.81 K,285.429 MM,"500,000,000",--,71.95,86,100,50,63,66,55,100,---,90,"8,190",12,12
Remme,512,REM,0.0062,0.00000079,2.85,1.42,28.07,37.85,24.26,31.09,0.31,-47.43,3.83 MM,$ 3.83 MM,524.25 K,$ 524.25 K,614.315 MM,"1,000,000,000",--,71.95,---,---,50,73,66,45,100,---,90,"304,177",11,11
Holo,42,HOT,0.0014,0.00000018,0.89,-0.40,27.09,108.29,162.15,172.17,34.11,200.99,192.06 MM,$ 192.06 MM,24.29 MM,$ 24.29 MM,133.215 Bn,"177,619,433,541",--,71.85,66,0,70,71,89,95,100,30,---,"10,859,451",9,9
Blocknet,260,BLOCK,2.19,0.00027668,-2.35,6.31,1.69,10.94,45.33,22.94,-44.76,-82.74,12.71 MM,$ 12.71 MM,14.29 K,$ 14.29 K,5.798 MM,"5,798,172",--,71.75,100,0,50,88,63,75,100,---,80,"38,523",51,51
Credits,278,CS,0.0711,0.00000897,3.28,18.11,10.05,13.53,-32.62,-37.74,-60.56,-69.07,11.37 MM,$ 11.37 MM,2.68 MM,$ 2.68 MM,159.973 MM,"249,471,071","249,471,071",71.75,100,75,90,53,75,75,100,---,60,"1,234,277",11,11
EOS,5,EOS,6.49,0.00081931,0.39,2.26,34.38,164.09,134.47,129.65,17.12,-17.33,5.92 Bn,$ 5.92 Bn,4.05 Bn,$ 4.05 Bn,911.873 MM,"1,011,872,862",--,71.65,31,0,90,93,83,45,100,50,---,"729,732,893",19,19
Cofound.it,439,CFI,0.0160,0.00000465,0.00,0.00,0.00,0.06,-19.74,-7.28,-41.49,-56.99,5.21 MM,$ 5.21 MM,0.00,$ 0.00,325.000 MM,"500,000,000",--,71.60,82,100,20,84,64,60,100,90,---,207,20,20
Loki,361,LOKI,0.2049,0.00002587,-0.17,-6.68,-4.74,38.12,-6.65,-9.80,-61.45,-15.68,7.44 MM,$ 7.44 MM,37.30 K,$ 37.30 K,36.310 MM,"37,920,878",--,71.60,86,100,30,96,51,80,70,---,90,"7,324",9,9
Aragon,155,ANT,0.8368,0.00010565,-0.26,-3.58,19.58,87.09,54.05,74.87,9.49,-48.66,25.66 MM,$ 25.66 MM,57.23 K,$ 57.23 K,30.662 MM,"39,609,524",--,71.35,86,75,80,88,48,5,100,---,90,"97,287",21,21
Bankex,663,BKX,0.0205,0.00000258,-0.58,-2.82,-2.08,-0.73,-16.46,-25.84,-77.93,-89.87,1.94 MM,$ 1.94 MM,232.29 K,$ 232.29 K,94.939 MM,"400,000,000",--,71.35,71,50,80,92,74,5,100,50,---,"322,772",13,13
GXChain,81,GXC,1.18,0.00014845,-0.13,-4.07,23.71,101.77,104.23,100.05,-14.07,-62.02,70.55 MM,$ 70.55 MM,29.09 MM,$ 29.09 MM,60.000 MM,"99,700,384","100,000,000",71.30,31,25,40,88,87,55,100,80,---,"1,663,896",19,19
BnkToTheFuture,176,BFT,0.0306,0.00000386,0.74,0.46,16.96,45.01,33.24,35.92,-30.80,-55.96,22.31 MM,$ 22.31 MM,835.21 K,$ 835.21 K,729.990 MM,"1,000,000,000",--,71.30,39,100,35,83,79,75,100,60,---,"94,221",11,11
XYO,219,XYO,0.0019,0.00000025,2.88,17.89,6.36,-25.12,-44.65,-57.17,-29.58,-28.44,16.14 MM,$ 16.14 MM,76.03 K,$ 76.03 K,8.295 Bn,"14,198,847,000",--,71.25,71,0,60,86,79,95,100,30,---,"30,895",9,9
Rivetz,756,RVT,0.0493,0.00000623,-0.42,0.45,43.81,-9.36,-5.98,0.64,-53.45,-78.72,1.30 MM,$ 1.30 MM,14.70 K,$ 14.70 K,26.244 MM,"200,000,000",--,71.25,76,100,30,73,67,95,100,70,---,"1,592",16,16
TomoChain,127,TOMO,0.6120,0.00007726,-0.02,-7.85,11.71,94.14,120.16,112.46,49.78,68.83,36.62 MM,$ 36.62 MM,423.53 K,$ 423.53 K,59.846 MM,"100,000,000",--,71.15,57,100,60,72,74,75,100,50,---,"693,670",11,11
Stox,735,STX,0.0267,0.00000337,1.28,5.09,6.98,26.58,108.55,74.35,-36.05,-91.24,1.39 MM,$ 1.39 MM,65.42 K,$ 65.42 K,52.095 MM,"56,520,289",--,71.15,77,100,70,63,70,45,100,70,---,"104,826",18,18
SmartMesh,213,SMT,0.0118,0.00000149,1.57,10.73,40.77,85.67,96.41,45.33,-28.55,-65.87,16.72 MM,$ 16.72 MM,1.02 MM,$ 1.02 MM,1.414 Bn,"3,141,592,653",--,71.10,29,75,50,92,80,95,70,50,---,"184,681",14,14
Suncontract,443,SNC,0.0418,0.00000527,0.28,-0.76,-2.20,187.61,162.33,171.53,31.46,-53.95,5.12 MM,$ 5.12 MM,770.80 K,$ 770.80 K,122.708 MM,"122,707,503","122,707,503",71.10,52,75,50,90,70,95,100,40,---,"216,276",19,19
Steem,57,STEEM,0.3835,0.00004842,0.08,0.76,27.73,-0.14,26.43,21.82,-51.29,-51.29%,122.11 MM,$ 122.11 MM,4.61 MM,$ 4.61 MM,318.372 MM,"335,345,828",--,71.05,34,0,90,78,73,75,100,80,---,"3,993,858",34,34
Linda,333,LINDA,0.0007,0.00000009,1.36,-10.38,6.43,72.30,42.94,20.93,-39.15,-56.71,9.10 MM,$ 9.10 MM,156.60 K,$ 156.60 K,12.799 Bn,"12,984,515,352","30,000,000,000",71.05,63,50,50,98,66,0,100,---,80,"9,028",19,19
SyncFab,1021,MFG,0.0021,0.00000026,0.12,-6.00,-12.97,70.78,21.96,33.24,-36.18,-78.68,379.53 K,$ 379.53 K,584.68 K,$ 584.68 K,181.518 MM,"868,459,136",--,71.00,63,100,60,88,65,0,100,90,---,"75,911",10,10
AdEx,302,ADX,0.1405,0.00001774,-0.13,-0.83,17.56,31.68,29.08,26.41,-35.90,-62.89,10.32 MM,$ 10.32 MM,1.34 MM,$ 1.34 MM,73.431 MM,"100,000,000","100,000,000",70.95,29,100,70,79,79,55,100,50,---,"723,302",19,19
DECENT,426,DCT,0.1084,0.00001369,-0.28,-6.19,27.86,98.69,-20.81,1.93,-47.44,-66.23,5.56 MM,$ 5.56 MM,715.27 K,$ 715.27 K,51.306 MM,"73,197,775",--,70.95,80,50,80,88,51,45,100,---,80,"227,578",26,26
Ubex,726,UBEX,0.0005,0.00000006,-1.17,-8.41,-8.28,-5.40,-33.81,-41.34,-64.20,-64.20%,1.48 MM,$ 1.48 MM,464.48 K,$ 464.48 K,3.093 Bn,"4,000,000,000",--,70.95,51,100,80,56,74,95,100,50,---,"588,656",6,6
Refereum,346,RFR,0.0022,0.00000027,0.72,4.10,16.71,10.02,-5.63,-6.76,-58.47,-40.09,8.15 MM,$ 8.15 MM,3.27 MM,$ 3.27 MM,3.747 Bn,"5,000,000,000",--,70.90,61,100,50,73,74,50,100,70,---,"830,028",11,11
Storiqa,716,STQ,0.0001,0.00000002,0.53,-2.41,-11.94,-60.51,-64.47,-68.30,-93.27,-96.60,1.55 MM,$ 1.55 MM,155.82 K,$ 155.82 K,10.921 Bn,"11,287,544,272",--,70.85,58,100,60,53,74,95,100,70,---,"236,380",11,11
Ark,85,ARK,0.6110,0.00007713,-0.34,-1.84,40.04,50.00,37.03,45.32,-18.98,-54.59,68.58 MM,$ 68.58 MM,2.47 MM,$ 2.47 MM,112.246 MM,"141,560,406",--,70.80,51,25,80,67,72,95,100,70,---,"317,264",23,23
DAPS Token,207,DAPS,0.0003,0.00000004,6.67,-2.36,77.83,356.37,299.75,281.40,35.74,35.74%,17.26 MM,$ 17.26 MM,250.56 K,$ 250.56 K,52.587 Bn,"60,000,000,000",--,70.70,---,---,50,96,66,40,100,---,60,"11,849",4,4
Switcheo,616,SWTH,0.0045,0.00000057,-0.53,0.60,15.78,17.02,-8.18,-11.59,-50.78,-71.88,2.34 MM,$ 2.34 MM,41.16 K,$ 41.16 K,522.695 MM,"1,000,000,000",--,70.65,---,---,50,98,66,70,100,---,55,"11,030",10,10
Maker,21,MKR,670.21,0.08461235,-3.05,-5.53,28.24,46.31,33.96,53.02,0.24,8.43,670.21 MM,$ 670.21 MM,6.36 MM,$ 6.36 MM,1.000 MM,"1,000,000",--,70.60,80,0,50,78,90,50,0,---,80,"4,794,887",24,24
SUQA,636,SUQA,0.0034,0.00000044,3.47,-2.00,9.29,98.00,62.32,7.11,-57.24,-57.24%,2.15 MM,$ 2.15 MM,8.54 K,$ 8.54 K,623.719 MM,"627,426,907","1,186,614,344",70.60,69,75,40,93,59,75,100,70,---,"12,890",3,3
RChain,323,RHOC,0.0255,0.00000322,0.66,-15.86,-9.96,-7.57,8.23,-26.00,-76.34,-96.45,9.53 MM,$ 9.53 MM,259.86 K,$ 259.86 K,373.790 MM,"870,663,574","1,000,000,000",70.45,46,25,70,68,79,80,100,70,---,"168,160",16,16
BitMart Token,538,BMX,0.0261,0.00000330,-1.27,4.46,11.78,102.28,92.30,80.40,-7.85,-41.98,3.49 MM,$ 3.49 MM,311.77 K,$ 311.77 K,133.346 MM,"706,661,556",--,70.40,18,100,45,89,74,95,100,50,---,"357,507",7,7
MyWish,834,WISH,0.0464,0.00000586,-0.13,43.87,-27.25,43.15,66.14,48.28,0.44,-48.44,914.84 K,$ 914.84 K,45.64 K,$ 45.64 K,19.704 MM,"19,803,893",--,70.40,53,100,40,86,65,100,100,50,---,"26,325",14,14
DATA,274,DTA,0.0013,0.00000017,0.04,-3.60,18.19,68.89,37.14,24.61,-48.28,-75.16,11.55 MM,$ 11.55 MM,2.19 MM,$ 2.19 MM,8.625 Bn,"11,500,000,000","11,500,000,000",70.30,28,100,55,78,74,95,100,50,---,"253,289",12,12
Aeron,350,ARN,0.4109,0.00005188,-2.62,-1.81,16.76,39.50,41.33,33.98,-41.81,-35.53,8.01 MM,$ 8.01 MM,2.85 MM,$ 2.85 MM,19.500 MM,"20,000,000",--,70.30,65,100,50,88,74,50,100,30,---,"2,095,290",15,15
Genaro Network,401,GNX,0.0253,0.00000319,-2.30,1.58,22.89,55.97,44.08,37.76,-40.16,-80.90,6.14 MM,$ 6.14 MM,350.28 K,$ 350.28 K,242.756 MM,"650,000,000",--,70.25,66,75,50,78,72,5,100,---,80,"8,146,816",14,14
Phore,485,PHR,0.2384,0.00003009,-2.52,2.59,23.75,54.01,11.55,12.74,-48.19,-80.53,4.14 MM,$ 4.14 MM,1.50 K,$ 1.50 K,17.389 MM,"17,388,788",--,70.25,86,50,80,88,51,25,100,---,80,"203,185",15,15
